	trialType	Response	Attempts	RT	waterTime
0	AB	correct		6.799999952316284	2.11299991607666
1	AB	correct		1.5920000076293945	3.8459999561309814
2	AB	correct		9.42300009727478	3.0950000286102295
3	AB	correct		6.880000114440918	3.7760000228881836
4	AB	incorrect		3.3550000190734863	NA
5	AB	incorrect		1.3220000267028809	NA
6	AB	incorrect		3.3539998531341553	NA
7	AB	correct		4.207000017166138	4.0950000286102295
8	AB	incorrect		1.5320000648498535	NA
9	AB	correct		1.6329998970031738	2.633000135421753
10	AB	correct		6.799999952316284	2.693000078201294
11	AB	correct		1.991999864578247	3.0950000286102295
12	AB	correct		1.6419999599456787	3.2049999237060547
13	AB	incorrect		0.8710000514984131	NA
14	AB	correct		1.5720000267028809	3.063999891281128
15	AB	correct		1.5230000019073486	3.2039999961853027
16	AB	incorrect		1.943000078201294	NA
17	AB	correct		1.9129998683929443	2.934000015258789
18	AB	incorrect		0.619999885559082	NA
19	AB	incorrect		0.7319998741149902	NA
20	AB	incorrect		0.7709999084472656	NA
21	AB	correct		2.9140000343322754	3.2350001335144043
22	AB	correct		2.8539998531341553	3.1549999713897705
23	AB	incorrect		3.81499981880188	NA
24	AB	incorrect		0.7609999179840088	NA
25	AB	incorrect		1.4219999313354492	NA
26	AB	correct		1.7929999828338623	2.944000005722046
27	AB	incorrect		0.5209999084472656	NA
28	AB	correct		0.750999927520752	2.684000015258789
29	AB	correct		2.5339999198913574	2.99399995803833
30	AB	correct		5.92900013923645	2.9539999961853027
31	AB	correct		1.9830000400543213	3.194999933242798
32	AB	incorrect		1.7720000743865967	NA
33	AB	incorrect		1.5529999732971191	NA
34	AB	correct		1.0520000457763672	2.863999843597412
35	AB	correct		5.227999925613403	2.9240000247955322
36	AB	incorrect		1.7820000648498535	NA
37	AB	incorrect		1.9530000686645508	NA
38	AB	incorrect		1.7920000553131104	NA
39	AB	incorrect		0.3409998416900635	NA
40	AB	correct		3.4149999618530273	2.8440001010894775
41	AB	correct		5.868000030517578	3.244999885559082
42	AB	correct		1.2009999752044678	2.694000005722046
43	AB	incorrect		1.2219998836517334	NA
44	AB	correct		0.7309999465942383	2.753999948501587
45	AB	correct		1.7820000648498535	3.063999891281128
46	AB	incorrect		2.2229998111724854	NA
47	AB	incorrect		1.2219998836517334	NA
48	AB	incorrect		4.3470001220703125	NA
49	AB	correct		0.9720001220703125	2.813999891281128
50	AB	correct		0.7810001373291016	2.8439998626708984
51	AB	correct		3.3549997806549072	2.9140000343322754
52	AB	incorrect		1.3920001983642578	NA
53	AB	incorrect		1.431999921798706	NA
54	AB	incorrect		7.760999917984009	NA
55	AB	correct		2.884000062942505	2.634000062942505
56	AB	correct		5.4079999923706055	3.2249999046325684
57	AB	incorrect		1.6119999885559082	NA
58	AB	correct		0.6410000324249268	2.634000062942505
59	AB	incorrect		1.2019999027252197	NA
60	AB	incorrect		2.8339998722076416	NA
61	AB	correct		2.514000177383423	2.9839999675750732
62	AB	incorrect		1.2219998836517334	NA
63	AB	incorrect		1.0520000457763672	NA
