	trialType	Response	Attempts	RT	waterTime
0	AB	correct		2.3430001735687256	2.072999954223633
1	AB	correct		20.3989999294281	3.8559999465942383
2	AB	correct		4.786999940872192	4.266000032424927
3	AB	incorrect		1.2620000839233398	NA
4	AB	correct		5.238000154495239	3.3539998531341553
5	AB	correct		1.1419999599456787	4.607000112533569
6	AB	incorrect		2.4140000343322754	NA
7	AB	correct		4.175999879837036	3.955000162124634
8	AB	correct		6.408999919891357	3.6450002193450928
9	AB	incorrect		3.2750000953674316	NA
10	AB	incorrect		0.7609999179840088	NA
11	AB	correct		6.380000114440918	3.5349998474121094
12	AB	incorrect		3.8359999656677246	NA
13	AB	correct		1.1009998321533203	3.9860000610351562
14	AB	correct		5.827999830245972	3.445000171661377
15	AB	correct		1.2710001468658447	5.537999868392944
16	DE	correct		2.8940000534057617	4.91700005531311
17	DE	incorrect		1.9529998302459717	NA
18	CA	incorrect		2.68399977684021	NA
19	CA	correct		3.745000123977661	3.935999870300293
20	DE	correct		5.667999982833862	3.754999876022339
21	DE	incorrect		1.3420000076293945	NA
22	CA	correct		5.497999906539917	4.28600001335144
23	DE	correct		6.940000057220459	3.305000066757202
24	DE	incorrect		3.8450000286102295	NA
25	CA	correct		5.989000082015991	4.706000089645386
26	DE	correct		1.9630000591278076	3.9059998989105225
27	DE	incorrect		1.251999855041504	NA
28	CA	incorrect		2.9149999618530273	NA
29	DE	correct		9.353000164031982	3.7149999141693115
30	DE	correct		2.684000015258789	3.8559999465942383
31	CA	incorrect		2.743000030517578	NA
32	DE	correct		2.364000082015991	3.4549999237060547
33	CA	correct		2.134000062942505	4.105000019073486
34	DE	incorrect		1.2619998455047607	NA
35	CA	correct		4.756999969482422	4.395999908447266
36	DE	correct		24.31500005722046	3.7750000953674316
37	DE	correct		1.8320000171661377	4.0959999561309814
38	CA	incorrect		3.1549999713897705	NA
39	DE	incorrect		3.1649999618530273	NA
40	CA	incorrect		1.061999797821045	NA
41	CA	correct		4.5269999504089355	3.815000057220459
42	DE	correct		3.1550002098083496	3.6449999809265137
43	CA	incorrect		3.1040000915527344	NA
44	CA	correct		6.990000009536743	4.146000146865845
45	DE	incorrect		8.641999959945679	NA
46	CA	incorrect		2.2829999923706055	NA
47	CA	correct		2.8439998626708984	3.9860000610351562
48	DE	correct		7.2200000286102295	3.445000171661377
49	CA	correct		3.8459999561309814	4.145999908447266
50	CA	incorrect		3.194999933242798	NA
51	DE	correct		3.0939998626708984	4.166000127792358
52	CA	correct		4.28600001335144	3.925999879837036
53	CA	incorrect		1.751999855041504	NA
54	DE	correct		4.846999883651733	3.565000057220459
55	DE	correct		2.0929999351501465	4.00600004196167
56	CA	incorrect		4.385999917984009	NA
57	CA	incorrect		3.6649999618530273	NA
58	DE	correct		1.6530001163482666	3.5349998474121094
59	CA	correct		1.8329999446868896	3.674999952316284
60	CA	incorrect		3.065000057220459	NA
61	DE	correct		4.156000137329102	4.054999828338623
62	CA	correct		6.759999990463257	4.85699987411499
63	CA	correct		2.503000020980835	4.075999975204468
64	DE	incorrect		2.182999849319458	NA
65	CA	correct		3.5950000286102295	4.437000036239624
66	DE	correct		4.4070000648498535	4.687000036239624
67	CA	incorrect		0.9509999752044678	NA
68	DE	incorrect		4.357000112533569	NA
69	DE	correct		4.546999931335449	4.587000131607056
70	CA	incorrect		1.7630000114440918	NA
71	CA	correct		27.40999984741211	3.43500018119812
72	DE	incorrect		4.335999965667725	NA
73	CA	correct		5.138000011444092	3.8949999809265137
74	DE	correct		7.741000175476074	3.554999828338623
75	DE	correct		3.634999990463257	4.676999807357788
76	CA	correct		9.243000030517578	3.6050000190734863
77	DE	incorrect		3.0239999294281006	NA
78	DE	incorrect		6.980000019073486	NA
79	CA	incorrect		18.996999979019165	NA
