	trialType	Response	Attempts	RT	waterTime
0	AB	correct		20.609999895095825	3.745000123977661
1	AB	correct		17.115000009536743	4.125
2	AB	correct		3.373999834060669	3.43500018119812
3	AB	incorrect		2.7939999103546143	NA
4	AB	incorrect		3.3949999809265137	NA
5	AB	incorrect		3.1649999618530273	NA
6	AB	correct		1.7830002307891846	4.82699990272522
7	AB	correct		1.562000036239624	4.216000080108643
8	AB	correct		19.787999868392944	3.684999942779541
9	AB	correct		6.418999910354614	5.087000131607056
10	AB	incorrect		2.8239998817443848	NA
11	AB	incorrect		2.172999858856201	NA
12	AB	incorrect		2.2829999923706055	NA
13	AB	correct		1.4819998741149902	3.24399995803833
14	AB	incorrect		2.6440000534057617	NA
15	AB	incorrect		1.4119999408721924	NA
16	DE	incorrect		2.5829999446868896	NA
17	CA	incorrect		1.4429998397827148	NA
18	DE	correct		0.9710001945495605	4.4059998989105225
19	DE	incorrect		4.19599986076355	NA
20	CA	incorrect		4.457000017166138	NA
21	DE	incorrect		1.1719999313354492	NA
22	DE	incorrect		2.874000072479248	NA
23	CA	correct		3.2750000953674316	4.305999994277954
24	CA	incorrect		1.301999807357788	NA
25	DE	correct		18.85700011253357	4.065999984741211
26	CA	correct		3.305000066757202	4.22599983215332
27	CA	incorrect		3.1449999809265137	NA
28	DE	correct		2.7139999866485596	3.5749998092651367
29	CA	incorrect		3.254999876022339	NA
30	CA	incorrect		11.616000175476074	NA
31	DE	correct		3.4050002098083496	3.754999876022339
32	DE	correct		3.0440001487731934	8.86299991607666
33	CA	incorrect		12.557999849319458	NA
34	DE	incorrect		2.9240000247955322	NA
35	CA	correct		1.5820000171661377	3.996000051498413
36	CA	incorrect		3.684999942779541	NA
37	DE	correct		1.7030000686645508	4.00600004196167
38	CA	correct		1.8329999446868896	3.936000108718872
39	CA	incorrect		1.0419998168945312	NA
40	DE	incorrect		2.9639999866485596	NA
41	DE	correct		2.2730000019073486	4.146000146865845
42	CA	incorrect		0.9010000228881836	NA
43	DE	incorrect		2.3429999351501465	NA
44	CA	correct		1.061000108718872	3.685999870300293
45	CA	incorrect		1.4630000591278076	NA
46	DE	correct		2.0829999446868896	4.03600001335144
47	DE	correct		2.613999843597412	3.1550002098083496
48	CA	incorrect		2.7639999389648438	NA
49	DE	correct		2.193000078201294	3.2850000858306885
50	CA	incorrect		2.263000011444092	NA
51	CA	incorrect		2.5840001106262207	NA
52	DE	incorrect		1.4830000400543213	NA
53	DE	correct		4.625999927520752	2.814000129699707
54	CA	correct		1.9230000972747803	3.9659998416900635
55	DE	incorrect		1.9729998111724854	NA
56	DE	correct		2.4240000247955322	3.4750001430511475
57	CA	correct		0.9119999408721924	3.9650001525878906
58	DE	incorrect		0.9119999408721924	NA
59	CA	correct		1.823000192642212	3.3249998092651367
60	DE	correct		1.503000020980835	3.554999828338623
61	CA	incorrect		2.824000120162964	NA
62	CA	correct		2.74399995803833	4.016000032424927
63	DE	incorrect		1.0210001468658447	NA
64	DE	correct		1.4720001220703125	3.745999813079834
65	CA	correct		1.181999921798706	4.045000076293945
66	DE	incorrect		2.3540000915527344	NA
67	CA	correct		1.9530000686645508	4.065999984741211
68	CA	correct		3.8559999465942383	4.205999851226807
69	DE	correct		3.686000108718872	3.0439999103546143
70	CA	incorrect		1.2109999656677246	NA
71	CA	correct		1.7220001220703125	4.085999965667725
72	DE	correct		1.7919998168945312	3.8259999752044678
73	CA	incorrect		0.9409999847412109	NA
74	DE	correct		1.7630000114440918	3.925999879837036
75	CA	correct		1.431999921798706	3.3550000190734863
76	DE	incorrect		1.443000078201294	NA
77	DE	correct		2.7839999198913574	2.944000005722046
78	CA	incorrect		1.9119999408721924	NA
79	DE	correct		5.5980000495910645	3.134999990463257
