	trialType	Response	Attempts	RT	waterTime
0	AB	correct		2.4539999961853027	2.8339998722076416
1	AB	correct		110.56900000572205	3.1440000534057617
2	AB	correct		2.013000011444092	2.8939998149871826
3	AB	correct		2.9140000343322754	2.6039998531341553
4	AB	correct		6.519000053405762	2.865000009536743
5	AB	correct		6.9100000858306885	2.944000005722046
6	AB	correct		11.296000003814697	2.4040000438690186
7	AB	correct		7.571000099182129	2.5239999294281006
8	AB	incorrect		0.4909999370574951	NA
9	AB	correct		2.563999891281128	2.3530001640319824
10	AB	correct		1.752000093460083	2.633999824523926
11	AB	correct		2.4739999771118164	2.432999849319458
12	AB	correct		3.515000104904175	2.2839999198913574
13	AB	correct		2.122999906539917	2.553999900817871
14	AB	correct		2.7339999675750732	2.203000068664551
15	AB	incorrect		0.7009999752044678	NA
16	DE	incorrect		1.1619999408721924	NA
17	CA	incorrect		1.1710000038146973	NA
18	DE	correct		1.7920000553131104	2.384000062942505
19	DE	correct		2.634000062942505	2.4129998683929443
20	CA	correct		2.613999843597412	2.623000144958496
21	DE	incorrect		0.750999927520752	NA
22	DE	incorrect		1.2219998836517334	NA
23	CA	correct		1.1719999313354492	2.312999963760376
24	CA	incorrect		1.7130000591278076	NA
25	DE	correct		3.1639997959136963	2.3340001106262207
26	CA	correct		2.384000062942505	2.432999849319458
27	CA	correct		0.8919999599456787	2.74399995803833
28	DE	incorrect		1.7720000743865967	NA
29	CA	incorrect		1.061999797821045	NA
30	CA	incorrect		2.052999973297119	NA
31	DE	correct		1.7219998836517334	2.4539999961853027
32	DE	correct		1.4620001316070557	2.434000015258789
33	CA	incorrect		0.9509999752044678	NA
34	DE	correct		2.0230000019073486	2.252999782562256
35	CA	correct		2.003000020980835	2.4739999771118164
36	CA	correct		1.5720000267028809	2.934000015258789
37	DE	correct		1.2920000553131104	2.2330000400543213
38	CA	correct		0.42999982833862305	2.3340001106262207
39	CA	incorrect		1.2109999656677246	NA
40	DE	incorrect		0.6610000133514404	NA
41	DE	correct		0.5909998416900635	2.313000202178955
42	CA	correct		1.7129998207092285	2.4230000972747803
43	DE	incorrect		0.41100001335144043	NA
44	CA	correct		1.1619999408721924	2.372999906539917
45	CA	incorrect		1.5219998359680176	NA
46	DE	correct		0.5409998893737793	2.384000062942505
47	DE	incorrect		0.6599998474121094	NA
48	CA	incorrect		2.703000068664551	NA
49	DE	correct		1.2319998741149902	2.312999963760376
50	CA	correct		1.3819999694824219	2.443000078201294
51	CA	incorrect		2.513000011444092	NA
52	DE	incorrect		1.681999921798706	NA
53	DE	correct		1.4219999313354492	2.4240000247955322
54	CA	incorrect		2.574000120162964	NA
55	DE	correct		3.4049999713897705	2.253000020980835
56	DE	correct		1.4819998741149902	2.374000072479248
57	CA	incorrect		2.243000030517578	NA
58	DE	incorrect		1.0219998359680176	NA
59	CA	correct		2.2730000019073486	2.3329999446868896
60	DE	correct		1.8029999732971191	2.3530001640319824
61	CA	incorrect		2.8940000534057617	NA
62	CA	correct		1.1110000610351562	2.303999900817871
63	DE	correct		3.696000099182129	2.2829999923706055
64	DE	correct		1.0920000076293945	2.36299991607666
65	CA	incorrect		1.3819999694824219	NA
66	DE	incorrect		1.8530001640319824	NA
67	CA	correct		2.684000015258789	2.3440001010894775
68	CA	incorrect		4.115999937057495	NA
69	DE	incorrect		2.574000120162964	NA
70	CA	incorrect		1.9530000686645508	NA
71	CA	correct		2.2029998302459717	2.383000135421753
72	DE	correct		0.4809999465942383	2.3540000915527344
73	CA	incorrect		3.755999803543091	NA
74	DE	correct		2.052000045776367	2.633999824523926
75	CA	correct		0.6210000514984131	2.5230000019073486
76	DE	correct		1.9830000400543213	3.2139999866485596
77	DE	correct		1.943000078201294	2.49399995803833
78	CA	correct		4.35699987411499	2.5830001831054688
79	DE	correct		3.815000057220459	2.5839998722076416
