	trialType	Response	Attempts	RT	waterTime
0	AB	correct		1.431999921798706	8.26200008392334
1	AB	incorrect		4.076000213623047	NA
2	AB	correct		8.211999893188477	2.9639999866485596
3	AB	incorrect		9.023000001907349	NA
4	AB	correct		5.5279998779296875	3.2840001583099365
5	AB	correct		5.8480000495910645	3.424999952316284
6	AB	incorrect		10.365000009536743	NA
7	AB	correct		2.5930001735687256	3.2749998569488525
8	AB	correct		6.388999938964844	3.625
9	AB	correct		5.578000068664551	2.9739999771118164
10	AB	correct		1.2119998931884766	3.1540000438690186
11	AB	correct		6.8399999141693115	3.6050000190734863
12	AB	correct		1.5920000076293945	3.505000114440918
13	AB	correct		1.6029999256134033	3.7149999141693115
14	AB	correct		3.875999927520752	3.8450000286102295
15	AB	incorrect		3.253999948501587	NA
16	DE	correct		2.624000072479248	3.8459999561309814
17	CA	correct		3.825000047683716	5.928999900817871
18	DE	incorrect		2.193000078201294	NA
19	CA	correct		8.392000198364258	3.5749998092651367
20	DE	correct		3.0839998722076416	3.636000156402588
21	DE	correct		2.172999858856201	3.2250001430511475
22	CA	incorrect		0.7709999084472656	NA
23	DE	correct		1.9730000495910645	3.1540000438690186
24	DE	incorrect		10.09500002861023	NA
25	CA	incorrect		0.4610002040863037	NA
26	DE	incorrect		10.906000137329102	NA
27	DE	incorrect		3.484999895095825	NA
28	CA	incorrect		7.800999879837036	NA
29	DE	correct		0.9509999752044678	2.8340001106262207
30	CA	correct		2.9739999771118164	3.184000015258789
31	DE	incorrect		0.8509998321533203	NA
32	DE	correct		7.019999980926514	2.873999834060669
33	CA	correct		10.684999942779541	3.3350000381469727
34	CA	correct		1.9429998397827148	2.5829999446868896
35	DE	incorrect		2.4730000495910645	NA
36	DE	incorrect		9.864000082015991	NA
37	CA	correct		7.871000051498413	3.996000051498413
38	CA	incorrect		0.9509999752044678	NA
39	DE	incorrect		7.490999937057495	NA
40	CA	correct		11.09600019454956	3.115000009536743
41	CA	correct		9.473999977111816	3.123999834060669
42	DE	incorrect		1.622999906539917	NA
43	CA	correct		11.495999813079834	3.384999990463257
44	DE	incorrect		22.021999835968018	NA
45	CA	correct		1.3320000171661377	2.803999900817871
46	CA	correct		0.8810000419616699	2.6740000247955322
47	DE	correct		8.161999940872192	3.4250001907348633
48	CA	incorrect		2.5239999294281006	NA
49	CA	incorrect		3.2239999771118164	NA
50	DE	correct		3.265000104904175	3.2049999237060547
51	CA	incorrect		0.7309999465942383	NA
52	CA	correct		1.5119998455047607	2.824000120162964
53	DE	correct		14.970999956130981	2.574000120162964
54	CA	incorrect		2.373000144958496	NA
55	CA	correct		0.5210001468658447	2.9040000438690186
56	DE	incorrect		2.4839999675750732	NA
57	CA	correct		13.81000018119812	3.674999952316284
58	CA	incorrect		1.4119999408721924	NA
59	DE	incorrect		3.6649999618530273	NA
60	CA	correct		1.250999927520752	2.753999948501587
61	DE	correct		12.717999935150146	2.694000005722046
62	DE	correct		4.587000131607056	2.9140000343322754
63	CA	correct		1.4219999313354492	2.9140000343322754
64	DE	incorrect		9.724000215530396	NA
65	DE	incorrect		1.9830000400543213	NA
66	CA	correct		2.194000005722046	3.1740000247955322
67	CA	incorrect		13.900000095367432	NA
68	DE	incorrect		2.374000072479248	NA
69	DE	correct		1.2919998168945312	3.0840001106262207
70	CA	incorrect		9.153000116348267	NA
71	DE	correct		9.553999900817871	2.694000005722046
72	DE	correct		2.563999891281128	3.575000047683716
73	CA	correct		8.402000188827515	3.6649999618530273
74	DE	correct		15.662999868392944	2.824000120162964
75	CA	correct		0.810999870300293	3.125
76	DE	incorrect		0.6110000610351562	NA
77	CA	correct		2.74399995803833	3.7149999141693115
78	DE	incorrect		2.302999973297119	NA
79	CA	incorrect		3.7850000858306885	NA
