	trialType	Response	Attempts	RT	waterTime
0	AB	correct		0.9709999561309814	2.694000005722046
1	AB	correct		3.0950000286102295	3.2950000762939453
2	AB	correct		0.9519999027252197	2.8540000915527344
3	AB	correct		5.608999967575073	2.5930001735687256
4	AB	correct		1.441999912261963	3.114000082015991
5	AB	correct		2.3940000534057617	4.105999946594238
6	AB	correct		3.0940001010894775	3.5250000953674316
7	AB	correct		3.234999895095825	2.8540000915527344
8	AB	correct		2.874000072479248	3.2749998569488525
9	AB	correct		5.6579999923706055	2.944000005722046
10	AB	incorrect		1.0520000457763672	NA
11	AB	incorrect		1.7730000019073486	NA
12	AB	incorrect		1.2420001029968262	NA
13	AB	correct		0.6610000133514404	3.244000196456909
14	AB	incorrect		2.482999801635742	NA
15	AB	correct		3.8459999561309814	2.9039998054504395
16	DE	incorrect		2.0329999923706055	NA
17	CA	incorrect		2.432999849319458	NA
18	CA	correct		1.6530001163482666	3.7249999046325684
19	DE	incorrect		1.312000036239624	NA
20	DE	incorrect		12.467999935150146	NA
21	CA	incorrect		0.8320000171661377	NA
22	DE	incorrect		0.6809999942779541	NA
23	DE	incorrect		0.31999993324279785	NA
24	CA	correct		1.5420000553131104	2.6530001163482666
25	DE	incorrect		0.7309999465942383	NA
26	DE	incorrect		2.183000087738037	NA
27	CA	correct		2.444000005722046	2.694000005722046
28	CA	incorrect		1.9130001068115234	NA
29	DE	correct		8.032000064849854	3.0739998817443848
30	DE	correct		5.83899998664856	3.1740000247955322
31	CA	incorrect		0.42100000381469727	NA
32	CA	incorrect		1.8929998874664307	NA
33	DE	incorrect		3.315000057220459	NA
34	CA	incorrect		1.8330001831054688	NA
35	CA	correct		1.192000150680542	2.513000011444092
36	DE	correct		3.8550000190734863	2.7839999198913574
37	CA	incorrect		1.0820000171661377	NA
38	CA	correct		0.5209999084472656	3.265000104904175
39	DE	correct		1.1419999599456787	4.615999937057495
40	CA	incorrect		0.8620002269744873	NA
41	DE	correct		1.682999849319458	3.5350000858306885
42	CA	correct		4.105999946594238	2.9040000438690186
43	DE	incorrect		1.0220000743865967	NA
44	CA	correct		4.937999963760376	2.9640002250671387
45	CA	correct		6.268999814987183	3.2750000953674316
46	DE	correct		1.5720000267028809	3.7360000610351562
47	CA	incorrect		3.50600004196167	NA
48	CA	correct		2.122999906539917	3.2950000762939453
49	DE	correct		4.105999946594238	3.2239999771118164
50	CA	correct		2.0230000019073486	2.753999948501587
51	CA	incorrect		17.53500008583069	NA
52	DE	incorrect		2.5339999198913574	NA
53	DE	correct		2.3339998722076416	2.6530001163482666
54	CA	incorrect		2.562999963760376	NA
55	DE	incorrect		2.2029998302459717	NA
56	DE	correct		4.646999835968018	2.9639999866485596
57	CA	incorrect		0.8019998073577881	NA
58	DE	correct		2.633999824523926	3.074000120162964
59	CA	correct		0.9519999027252197	3.384000062942505
60	DE	correct		5.758000135421753	3.3350000381469727
61	CA	incorrect		2.6540000438690186	NA
62	DE	correct		1.562000036239624	2.9039998054504395
63	DE	correct		4.236999988555908	2.8239998817443848
64	CA	incorrect		1.252000093460083	NA
65	CA	incorrect		2.072999954223633	NA
66	DE	incorrect		2.9650001525878906	NA
67	CA	correct		3.1649999618530273	2.7639999389648438
68	CA	correct		1.9130001068115234	3.2139999866485596
69	DE	correct		2.563999891281128	3.1650002002716064
70	DE	incorrect		2.2929999828338623	NA
71	CA	correct		6.860000133514404	3.044999837875366
72	DE	correct		3.8549997806549072	3.0350000858306885
73	DE	correct		3.8459999561309814	3.4040000438690186
74	CA	correct		2.4739999771118164	2.694000005722046
75	CA	correct		1.7730000019073486	3.0440001487731934
76	DE	correct		3.4149999618530273	2.8440001010894775
77	CA	correct		1.6129999160766602	3.4649999141693115
78	DE	incorrect		1.4819998741149902	NA
79	DE	correct		1.621999979019165	2.8340001106262207
