	trialType	Response	Attempts	RT	waterTime
0	AB	correct		14.730999946594238	5.797999858856201
1	AB	correct		9.372999906539917	4.226999998092651
2	AB	correct		6.700000047683716	5.4679999351501465
3	AB	correct		3.375	4.296000003814697
4	AB	correct		9.483000040054321	5.028000116348267
5	AB	correct		4.296000003814697	4.427000045776367
6	AB	correct		6.098999977111816	5.677999973297119
7	AB	correct		4.466000080108643	8.151999950408936
8	AB	correct		4.516000032424927	181.45099997520447
9	AB	correct		8.983000040054321	55.14900016784668
10	AB	correct		4.435999870300293	57.00200009346008
11	AB	incorrect		8.992999792098999	NA
12	AB	incorrect		17.22499990463257	NA
13	AB	correct		7.430999994277954	6.119000196456909
14	AB	incorrect		22.882999897003174	NA
15	AB	correct		46.78700017929077	314.5620000362396
16	DE	correct		28.810999870300293	40.41900014877319
17	CA	correct		24.59599995613098	9.843999862670898
18	DE	incorrect		16.64400005340576	NA
19	DE	correct		9.163000106811523	14.88099980354309
20	CA	incorrect		1.8229999542236328	NA
21	CA	incorrect		7.111000061035156	NA
22	DE	incorrect		13.289000034332275	NA
23	CA	incorrect		10.944999933242798	NA
24	CA	incorrect		16.694000005722046	NA
25	DE	incorrect		33.95899987220764	NA
26	CA	incorrect		154.8619999885559	NA
27	DE	correct		20.40999984741211	6.049000024795532
28	DE	correct		29.692999839782715	5.838000059127808
29	CA	incorrect		18.516000032424927	NA
30	CA	correct		184.62599992752075	529.5209999084473
31	DE	incorrect		20.17899990081787	NA
32	CA	incorrect		17.805000066757202	NA
33	CA	incorrect		15.131999969482422	NA
34	DE	correct		54.03800010681152	122.1949999332428
35	CA	correct		177.84600019454956	3.684999942779541
36	CA	incorrect		11.506999969482422	NA
37	DE	correct		16.71399998664856	4.786999940872192
38	CA	correct		6.209000110626221	4.335999965667725
39	CA	correct		2.814000129699707	4.947000026702881
40	DE	correct		5.628000020980835	3.424999952316284
41	CA	correct		2.9639999866485596	4.536999940872192
42	CA	correct		2.6040000915527344	4.296000003814697
43	DE	correct		5.67900013923645	3.123999834060669
44	CA	incorrect		1.4520001411437988	NA
45	DE	incorrect		1.4519999027252197	NA
46	CA	incorrect		9.023000001907349	NA
47	DE	correct		6.148999929428101	3.634999990463257
48	DE	correct		4.547000169754028	3.754999876022339
49	CA	correct		7.141000032424927	3.815000057220459
50	DE	incorrect		2.6440000534057617	NA
51	CA	incorrect		3.5450000762939453	NA
52	DE	correct		8.593000173568726	4.046000003814697
53	CA	incorrect		1.501999855041504	NA
54	DE	correct		2.9639999866485596	4.7170000076293945
55	CA	incorrect		4.91700005531311	NA
56	DE	correct		3.694999933242798	3.9060001373291016
57	CA	correct		2.9049999713897705	5.046999931335449
58	DE	correct		6.61899995803833	4.216000080108643
59	CA	incorrect		2.2829999923706055	NA
60	CA	incorrect		16.61400008201599	NA
61	DE	correct		9.58299994468689	3.805999994277954
62	CA	incorrect		3.2150001525878906	NA
63	CA	correct		7.140000104904175	5.04800009727478
64	DE	correct		2.4739999771118164	4.996999979019165
65	DE	incorrect		3.314000129699707	NA
66	CA	correct		2.8539998531341553	4.647000074386597
67	DE	correct		4.446000099182129	3.6559998989105225
68	DE	incorrect		13.380000114440918	NA
69	CA	correct		10.285000085830688	3.885999917984009
70	DE	correct		4.236000061035156	6.128999948501587
71	DE	correct		6.398999929428101	4.196000099182129
72	CA	correct		4.28600001335144	5.568000078201294
73	DE	correct		10.605000019073486	4.937000036239624
74	DE	incorrect		3.4649999141693115	NA
75	CA	correct		4.687000036239624	4.47599983215332
76	DE	incorrect		2.7139999866485596	NA
77	DE	correct		2.7839999198913574	3.9749999046325684
78	CA	correct		2.4739999771118164	5.2170000076293945
79	DE	incorrect		2.6640000343322754	NA
