	trialType	Response	Attempts	RT	waterTime
0	AB	correct		83.0090000629425	41.039000034332275
1	AB	correct		36.19199991226196	5.86899995803833
2	AB	correct		31.414999961853027	14.170000076293945
3	AB	correct		16.914000034332275	6.2790000438690186
4	AB	incorrect		105.12100005149841	NA
5	AB	correct		251.66200017929077	21.149999856948853
6	AB	correct		401.2669999599457	10.704999923706055
7	AB	correct		16.77400016784668	15.151999950408936
8	AB	correct		13.450000047683716	13.428999900817871
9	AB	incorrect		19.95900011062622	NA
10	AB	correct		36.70199990272522	24.15400004386902
11	AB	correct		5.609000205993652	8.000999927520752
12	AB	correct		8.852999925613403	6.740000009536743
13	AB	correct		190.3840000629425	18.125999927520752
14	AB	incorrect		8.952999830245972	NA
15	AB	correct		5.498000144958496	8.23199987411499
16	AB	correct		7.690999984741211	8.092000007629395
17	AB	correct		14.230999946594238	4.736999988555908
18	AB	correct		11.246000051498413	3.384999990463257
19	AB	correct		58.4539999961853	2.9040000438690186
20	AB	correct		72.27300000190735	3.3550000190734863
21	AB	correct		93.73499989509583	5.04800009727478
22	AB	correct		142.7149999141693	12.667999982833862
23	AB	correct		36.61300015449524	4.03600001335144
24	AB	correct		92.54299998283386	3.24399995803833
25	AB	correct		23.46299982070923	3.56499981880188
26	AB	correct		137.6380000114441	3.424999952316284
27	AB	correct		129.39599990844727	18.38700008392334
28	AB	correct		90.1690001487732	5.698999881744385
29	AB	correct		123.54800009727478	10.285000085830688
30	AB	correct		142.875	5.388000011444092
31	AB	correct		32.09599995613098	20.039000034332275
32	AB	correct		15.121999979019165	3.634999990463257
33	AB	correct		34.61899995803833	3.4850001335144043
34	AB	correct		14.420000076293945	3.5959999561309814
35	AB	correct		288.29500007629395	4.796999931335449
36	AB	correct		9.394000053405762	6.439000129699707
37	AB	correct		404.62199997901917	4.566999912261963
38	AB	correct		17.454999923706055	6.008000135421753
39	AB	correct		7.571000099182129	4.496999979019165
40	AB	correct		65.4539999961853	3.7850000858306885
41	AB	correct		533.2060000896454	40.848999977111816
42					
43					
44					
45					
46					
47					
48					
49					
50					
51					
52					
53					
54					
55					
56					
57					
58					
59					
60					
61					
62					
63					
