	trialType	Response	Attempts	RT	waterTime
0	AB	correct		35.6710000038147	6.169000148773193
1	AB	correct		135.72499990463257	7.901000022888184
2	AB	incorrect		2.7839999198913574	NA
3	AB	correct		16.973999977111816	3.365000009536743
4	AB	correct		4.325999975204468	3.7259998321533203
5	AB	incorrect		3.384999990463257	NA
6	AB	correct		64.77400016784668	2.99399995803833
7	AB	incorrect		11.2260000705719	NA
8	AB	correct		25.176000118255615	8.051999807357788
9	AB	correct		19.26799988746643	5.197000026702881
10	AB	correct		4.937000036239624	3.575000047683716
11	AB	correct		6.128999948501587	4.015999794006348
12	AB	incorrect		5.637999773025513	NA
13	AB	correct		10.144000053405762	3.434999942779541
14	AB	incorrect		1.4219999313354492	NA
15	AB	incorrect		24.02400016784668	NA
16	AB	incorrect		8.282000064849854	NA
17	AB	correct		35.71199989318848	4.115999937057495
18	AB	correct		10.714999914169312	6.5289998054504395
19	AB	incorrect		6.940000057220459	NA
20	AB	incorrect		32.53699994087219	NA
21	AB	incorrect		18.4760000705719	NA
22	AB	correct		20.97000002861023	9.162999868392944
23	AB	correct		1.8519999980926514	5.437999963760376
24	AB	incorrect		28.972000122070312	NA
25	AB	correct		19.478000164031982	3.5349998474121094
26	AB	correct		8.052000045776367	4.996999979019165
27	AB	incorrect		7.450999975204468	NA
28	AB	correct		12.797999858856201	3.305000066757202
29	AB	correct		18.967000007629395	6.700000047683716
30	AB	correct		23.43400001525879	8.241000175476074
31	AB	correct		35.230000019073486	3.885999917984009
32	AB	correct		13.889999866485596	3.7250001430511475
33	AB	correct		11.135999917984009	3.705000162124634
34	AB	correct		18.98799991607666	4.196000099182129
35	AB	correct		7.109999895095825	4.397000074386597
36	AB	correct		34.229000091552734	71.88299989700317
37	AB	correct		27.057999849319458	9.24400019645691
38	AB	correct		17.90499997138977	4.377000093460083
39	AB	correct		8.483000040054321	3.424999952316284
40	AB	correct		10.464999914169312	4.03600001335144
41	AB	incorrect		10.635000228881836	NA
42	AB	correct		14.750999927520752	4.666999816894531
43	AB	correct		6.7200000286102295	8.952999830245972
44	AB	correct		33.27800011634827	5.197000026702881
45	AB	correct		11.046000003814697	6.9100000858306885
46	AB	correct		12.368000030517578	11.03600001335144
47	AB	correct		5.338000059127808	4.927000045776367
48	AB	correct		20.670000076293945	5.096999883651733
49	AB	incorrect		8.532000064849854	NA
50	AB	incorrect		17.88599991798401	NA
51	AB	correct		31.91599988937378	5.547999858856201
52	AB	correct		5.437000036239624	10.125
53	AB	correct		34.04900002479553	3.6549999713897705
54	AB	correct		17.384999990463257	4.276000022888184
55	AB	incorrect		7.06000018119812	NA
56	AB	correct		15.051000118255615	14.240999937057495
57	AB	correct		21.080000162124634	4.836999893188477
58	AB	incorrect		9.873999834060669	NA
59	AB	correct		6.1590001583099365	3.6649999618530273
60	AB	correct		16.81500005722046	56.72099995613098
61	AB	correct		36.63300013542175	3.615000009536743
62	AB	correct		6.929999828338623	4.086000204086304
63	AB	correct		15.082000017166138	5.928999900817871
