	trialType	Response	Attempts	RT	waterTime
0	AB	correct		13.980000019073486	3.4049999713897705
1	AB	correct		3.745000123977661	4.385999917984009
2	AB	correct		5.187000036239624	3.2249999046325684
3	AB	correct		7.4709999561309814	3.4049999713897705
4	AB	correct		3.8349997997283936	3.384999990463257
5	AB	correct		10.394999980926514	3.7760000228881836
6	AB	correct		48.47000002861023	3.794999837875366
7	AB	correct		8.651999950408936	3.4650001525878906
8	AB	incorrect		4.266000032424927	NA
9	AB	correct		27.519999980926514	3.1440000534057617
10	AB	correct		7.250999927520752	3.5450000762939453
11	AB	correct		2.99399995803833	4.486999988555908
12	AB	correct		8.992999792098999	3.745000123977661
13	AB	correct		1.2809998989105225	3.434999942779541
14	AB	correct		4.615999937057495	3.434999942779541
15	AB	incorrect		8.252000093460083	NA
16	CA	correct		9.71399998664856	3.7149999141693115
17	DE	incorrect		3.9660000801086426	NA
18	DE	incorrect		5.297999858856201	NA
19	CA	correct		4.356000185012817	4.015999794006348
20	CA	correct		8.01199984550476	3.68500018119812
21	DE	correct		7.620999813079834	3.876000165939331
22	CA	correct		4.566999912261963	4.156000137329102
23	CA	incorrect		2.4129998683929443	NA
24	DE	correct		5.227999925613403	3.6449999809265137
25	CA	correct		4.0960001945495605	3.745999813079834
26	CA	correct		5.73799991607666	3.565000057220459
27	DE	correct		4.207000017166138	4.6559998989105225
28	CA	correct		3.075000047683716	3.7850000858306885
29	CA	incorrect		4.186000108718872	NA
30	DE	incorrect		37.81400012969971	NA
31	CA	incorrect		14.931999921798706	NA
32	CA	correct		7.169999837875366	3.5349998474121094
33	DE	incorrect		11.687000036239624	NA
34	CA	incorrect		9.33299994468689	NA
35	DE	correct		4.516000032424927	4.636999845504761
36	CA	correct		8.052000045776367	4.776000022888184
37	DE	correct		6.36899995803833	3.494999885559082
38	DE	correct		5.036999940872192	5.2179999351501465
39	CA	correct		4.376000165939331	4.7170000076293945
40	DE	correct		3.6649999618530273	4.786999940872192
41	DE	incorrect		5.858999967575073	NA
42	CA	incorrect		14.260999917984009	NA
43	DE	correct		5.567999839782715	4.726999998092651
44	CA	incorrect		5.5879998207092285	NA
45	DE	correct		7.750999927520752	3.746000051498413
46	DE	correct		6.449000120162964	4.60699987411499
47	CA	incorrect		5.507999897003174	NA
48	DE	correct		10.045000076293945	3.5850000381469727
49	CA	correct		5.248000144958496	4.115000009536743
50	DE	correct		6.289000034332275	3.944999933242798
51	DE	correct		6.309000015258789	3.375
52	CA	correct		59.63599991798401	4.9670000076293945
53	CA	incorrect		14.0	NA
54	DE	incorrect		2.372999906539917	NA
55	DE	incorrect		13.529000043869019	NA
56	CA	incorrect		9.813999891281128	NA
57	DE	incorrect		2.172999858856201	NA
58	DE	incorrect		20.049000024795532	NA
59	CA	correct		7.680999994277954	4.085999965667725
60	DE	correct		7.120000123977661	3.805999994277954
61	DE	incorrect		10.15499997138977	NA
62	CA	correct		7.95199990272522	3.955000162124634
63	DE	incorrect		2.9749999046325684	NA
64	CA	correct		16.543999910354614	4.145999908447266
65	CA	incorrect		5.9690001010894775	NA
66	DE	correct		92.75300002098083	4.246000051498413
67	CA	correct		23.263000011444092	4.577000141143799
68	DE	correct		19.26799988746643	4.436000108718872
69	CA	incorrect		15.822999954223633	NA
70	CA	correct		22.401999950408936	4.046000003814697
71	DE	incorrect		10.315000057220459	NA
72	CA	correct		14.460000038146973	3.75600004196167
73	DE	correct		8.782999992370605	3.9750001430511475
74	CA	correct		3.944999933242798	3.686000108718872
75	DE	correct		4.4059998989105225	3.9160001277923584
76	CA	correct		5.288000106811523	4.515999794006348
77	CA	incorrect		3.6050000190734863	NA
78	DE	correct		6.700000047683716	3.885999917984009
79	DE	correct		38.18499994277954	3.815000057220459
